RestaurantID,restaurantnameCustom,CountryName,City,Cuisine ,Dateopening,Yearopening,Monthopening,Quarteropening, Monthnames,WeekdayNo,Weekdayname,FinancialMonth,FinancialQuarter,Average_Cost_for_two_in_Dollar,Rating,Has_Table_booking,Has_Online_delivery,Bucket_range,code_for_ range
18408048,Kenny Rogers Roasters,India,Noida,American,2014-04-27,2014,4,2,April,7,Sunday,1,1,15.6,3.7,Yes,No,15 to 20,4
313410,2 Bros Kitchen,India,Noida,North Indian Chinese Fast Food,2012-04-10,2012,4,2,April,2,Tuesday,1,1,7.2,3.2,No,Yes,5 to 10,2
5686,Big Bone  The Meat Shop,India,Noida,Raw Meats Fast Food,2011-04-22,2011,4,2,April,5,Friday,1,1,4.2,3.1,No,No,lessthan 5,1
18383486,The Fusion Food Stand,India,Noida,Chinese Thai Fast Food,2014-04-14,2014,4,2,April,1,Monday,1,1,7.8,3.8,No,Yes,5 to 10,2
310766,The FLIP Cafe,India,Noida,Italian Continental North Indian Chinese,2013-04-18,2013,4,2,April,4,Thursday,1,1,7.8,2.6,No,Yes,5 to 10,2
385,Dominos Pizza,India,Noida,Pizza Fast Food,2015-04-06,2015,4,2,April,1,Monday,1,1,8.4,2.4,No,No,5 to 10,2
18418274,The Gourmet Shack,India,Noida,Continental American,2013-04-04,2013,4,2,April,4,Thursday,1,1,7.2,3.3,No,Yes,5 to 10,2
8092,Shivam Fast Food,India,Noida,North Indian South Indian Chinese,2016-04-21,2016,4,2,April,4,Thursday,1,1,4.2,2.9,No,No,lessthan 5,1
5696,Pizza Hut,India,Noida,Italian Pizza,2014-04-23,2014,4,2,April,3,Wednesday,1,1,12,3.1,No,Yes,10 to 15,3
312240,Super Cake Shop,India,Noida,Bakery,2015-04-20,2015,4,2,April,1,Monday,1,1,3.6,1,No,Yes,lessthan 5,1
18418649,Swag Sadda Desi,India,Noida,Fast Food North Indian,2012-04-12,2012,4,2,April,4,Thursday,1,1,3.6,3.1,No,No,lessthan 5,1
18385532,Choicest Cakes,India,Noida,Bakery,2015-04-23,2015,4,2,April,4,Thursday,1,1,3.6,1,No,No,lessthan 5,1
304934,Swaad,India,Noida,North Indian Chinese,2018-04-03,2018,4,2,April,2,Tuesday,1,1,7.2,2.7,No,Yes,5 to 10,2
304103,Cafe Coffee Day,India,Noida,Cafe,2014-04-17,2014,4,2,April,4,Thursday,1,1,5.4,2.7,No,No,5 to 10,2
409,Yo China,India,Noida,Chinese,2018-04-04,2018,4,2,April,3,Wednesday,1,1,15.6,2.6,No,Yes,15 to 20,4
307501,Zune  Piccadily Hotel,India,New Delhi,North Indian Kashmiri Mughlai,2015-01-22,2015,1,1,January,4,Thursday,10,4,24,2.6,Yes,No,morethan 25,5
18272353,Made In Punjab,India,Noida,North Indian Mughlai,2017-03-28,2017,3,1,March,2,Tuesday,12,4,18,4.1,Yes,No,15 to 20,4
2799,Earthen Oven  Fortune Inn Grazia,India,Noida,North Indian Mughlai,2013-03-14,2013,3,1,March,4,Thursday,12,4,18,3.4,Yes,No,15 to 20,4
307297,New Vishals Kitchen,India,Noida,North Indian Chinese,2017-03-25,2017,3,1,March,6,Saturday,12,4,7.2,2.5,No,No,5 to 10,2
302132,Cafe Coffee Day,India,Noida,Cafe,2012-03-10,2012,3,1,March,6,Saturday,12,4,5.4,2.8,No,No,5 to 10,2
312275,Royale Bakers,India,Noida,Bakery Fast Food Desserts,2016-03-04,2016,3,1,March,5,Friday,12,4,3,2.8,No,Yes,lessthan 5,1
304338,Evergreen Food Point,India,Noida,Mithai Street Food,2016-03-11,2016,3,1,March,5,Friday,12,4,1.2,1,No,No,lessthan 5,1
18440164,Cha Cha Cha,India,Noida,Beverages Fast Food,2014-03-24,2014,3,1,March,1,Monday,12,4,3.6,1,No,No,lessthan 5,1
307014,Aureo Dine  Bake House,India,Noida,North Indian Chinese Continental,2013-03-13,2013,3,1,March,3,Wednesday,12,4,12,3.5,Yes,Yes,10 to 15,3
18332064,Being Truckers,India,Noida,Fast Food,2013-03-21,2013,3,1,March,4,Thursday,12,4,6.6,3.8,No,Yes,5 to 10,2
18486840,Night Safari Cafe,India,Noida,Fast Food,2010-03-08,2010,3,1,March,1,Monday,12,4,3.6,3,No,No,lessthan 5,1
18382337,Cream Bell Scoopers,India,Noida,Ice Cream,2018-03-05,2018,3,1,March,1,Monday,12,4,2.4,1,No,No,lessthan 5,1
304937,Standard Sweets  Confectioners,India,Noida,Mithai Street Food,2015-03-15,2015,3,1,March,7,Sunday,12,4,1.8,1,No,No,lessthan 5,1
18368015,Caffeinated,India,Noida,Beverages,2013-03-17,2013,3,1,March,7,Sunday,12,4,2.4,3.9,No,No,lessthan 5,1
304510,Shree Balaji Shudh Vaishno Hotel,India,Noida,North Indian,2016-03-27,2016,3,1,March,7,Sunday,12,4,1.8,2.9,No,No,lessthan 5,1
18146390,Wrapster,India,Noida,Fast Food,2017-03-15,2017,3,1,March,3,Wednesday,12,4,2.4,3.2,No,No,lessthan 5,1
18382382,Kathi Junction,India,Noida,Fast Food,2010-03-14,2010,3,1,March,7,Sunday,12,4,2.4,1,No,No,lessthan 5,1
311375,Super Cake Shop,India,Noida,Bakery Desserts,2012-03-18,2012,3,1,March,7,Sunday,12,4,3.6,2.5,No,Yes,lessthan 5,1
302575,Yours Deliciously,India,Noida,Street Food Beverages,2017-03-20,2017,3,1,March,1,Monday,12,4,4.2,2.9,No,No,lessthan 5,1
307491,Yamus Panchayat,India,Noida,Street Food,2015-03-19,2015,3,1,March,4,Thursday,12,4,1.2,3.2,No,No,lessthan 5,1
18332077,Cafe Fusion,India,Noida,Cafe Fast Food,2016-03-14,2016,3,1,March,1,Monday,12,4,4.2,3.7,No,Yes,lessthan 5,1
18356801,Baskin Robbins,India,Noida,Ice Cream,2018-03-08,2018,3,1,March,4,Thursday,12,4,3.6,1,No,Yes,lessthan 5,1
18396425,ProFit Kitchen,India,Noida,Healthy Food,2015-03-10,2015,3,1,March,2,Tuesday,12,4,7.2,3.4,No,Yes,5 to 10,2
18332051,Kake Da Hotel,India,Noida,North Indian Mughlai,2011-03-01,2011,3,1,March,2,Tuesday,12,4,8.4,3.5,No,Yes,5 to 10,2
18352161,Chocolate Therapy by Nishi,India,Noida,Bakery,2017-03-12,2017,3,1,March,7,Sunday,12,4,2.4,1,No,No,lessthan 5,1
18254253,Nirmalas,India,Noida,North Indian Chinese,2011-03-27,2011,3,1,March,7,Sunday,12,4,5.4,3.4,No,Yes,5 to 10,2
2939,Yo China,India,Noida,Chinese,2011-03-03,2011,3,1,March,4,Thursday,12,4,15.6,2.5,No,Yes,15 to 20,4
9313,RIP Cafe  Lounge,India,Noida,Cafe,2017-03-10,2017,3,1,March,5,Friday,12,4,8.4,3.5,No,Yes,5 to 10,2
18255153,Reena Restaurant,India,Noida,North Indian Chinese South Indian,2010-03-01,2010,3,1,March,1,Monday,12,4,4.2,2.7,No,No,lessthan 5,1
1498,Slice of Italy,India,Noida,Italian Pizza Bakery,2012-03-17,2012,3,1,March,6,Saturday,12,4,8.4,2.3,No,Yes,5 to 10,2
18291227,DudeFood,India,Noida,North Indian,2016-03-17,2016,3,1,March,4,Thursday,12,4,4.2,1,No,No,lessthan 5,1
501,Barista,India,Noida,Cafe,2018-03-15,2018,3,1,March,4,Thursday,12,4,7.8,3,No,No,5 to 10,2
8096,Hasty Tasty Fast Food,India,Noida,North Indian Chinese,2013-03-08,2013,3,1,March,5,Friday,12,4,3.6,1,No,No,lessthan 5,1
18128894,BakeAffair,India,Noida,Bakery Desserts,2012-03-18,2012,3,1,March,7,Sunday,12,4,3.6,3.4,No,No,lessthan 5,1
312186,221 B Baker Street,India,Noida,Bakery,2010-03-02,2010,3,1,March,2,Tuesday,12,4,2.4,3.2,No,Yes,lessthan 5,1
307335,Brown Town,India,Noida,Bakery,2015-03-05,2015,3,1,March,4,Thursday,12,4,1.8,2.7,No,No,lessthan 5,1
18258503,Doggy Style,India,Noida,Continental Italian,2013-03-11,2013,3,1,March,1,Monday,12,4,8.4,3.2,No,Yes,5 to 10,2
18358191,Pichli Gali,India,Noida,North Indian Chinese Fast Food,2011-03-16,2011,3,1,March,3,Wednesday,12,4,3.6,3,No,No,lessthan 5,1
311656,Speedy Chow,India,Noida,Chinese Thai,2018-03-13,2018,3,1,March,2,Tuesday,12,4,10.2,3.6,No,Yes,10 to 15,3
18383483,Handi Mitran Di,India,Noida,Mughlai North Indian Chinese,2013-03-12,2013,3,1,March,2,Tuesday,12,4,8.4,1,No,Yes,5 to 10,2
18435797,Mairus,India,Noida,North Indian Chinese Fast Food,2017-03-08,2017,3,1,March,3,Wednesday,12,4,3.6,1,No,No,lessthan 5,1
311334,Chawlas 2,India,Noida,North Indian Mughlai Chinese,2013-03-09,2013,3,1,March,6,Saturday,12,4,16.8,2.1,No,Yes,15 to 20,4
18258469,Wabi Sabi,India,Noida,Bakery Fast Food,2017-03-08,2017,3,1,March,3,Wednesday,12,4,3.6,3.6,No,Yes,lessthan 5,1
550,Haldirams,India,Noida,North Indian South Indian Chinese Street Food Fast Food Mithai Desserts,2017-03-24,2017,3,1,March,5,Friday,12,4,7.2,3.6,No,No,5 to 10,2
307145,Moti Mahal Delux Tandoori Trail,India,Noida,North Indian Mughlai Chinese,2011-03-24,2011,3,1,March,4,Thursday,12,4,12,2.5,Yes,Yes,10 to 15,3
7869,Barista,India,Noida,Cafe,2018-03-01,2018,3,1,March,4,Thursday,12,4,7.8,3.3,No,No,5 to 10,2
18400768,Turquoise Turkish Icecream,India,Noida,Ice Cream,2018-03-08,2018,3,1,March,4,Thursday,12,4,3,3.4,No,No,lessthan 5,1
18440427,Savoury Street,India,Noida,North Indian Continental Italian,2013-02-09,2013,2,1,February,6,Saturday,11,4,7.2,1,No,No,5 to 10,2
312573,JSB Evergreen Snack  Sweets,India,Noida,North Indian Chinese Fast Food Street Food,2012-02-19,2012,2,1,February,7,Sunday,11,4,3.6,3.1,No,No,lessthan 5,1
18273551,Costa Coffee,India,Noida,Cafe,2010-02-17,2010,2,1,February,3,Wednesday,11,4,7.2,3.7,No,No,5 to 10,2
18268727,Cafe Delhi Heights,India,Noida,Continental American Cafe,2016-02-18,2016,2,1,February,4,Thursday,11,4,18,4.1,Yes,No,15 to 20,4
18261140,Mamagoto,India,Noida,Asian Thai Chinese,2011-02-17,2011,2,1,February,4,Thursday,11,4,19.2,4.3,Yes,Yes,15 to 20,4
301392,Cafe Pipa,India,Noida,Cafe,2010-02-19,2010,2,1,February,5,Friday,11,4,4.2,3.4,No,No,lessthan 5,1
18357543,Mirchievous,India,Noida,North Indian,2012-02-16,2012,2,1,February,4,Thursday,11,4,7.8,3.9,No,Yes,5 to 10,2
18381672,Cafe Coffee Day,India,Noida,Cafe,2017-02-18,2017,2,1,February,6,Saturday,11,4,5.4,1,No,No,5 to 10,2
18281980,Zaika,India,Noida,North Indian Mughlai Chinese,2018-02-11,2018,2,1,February,7,Sunday,11,4,7.2,2.5,No,No,5 to 10,2
18424903,Andreas Eatery,India,New Delhi,Italian Mexican Spanish Thai Vietnamese Indonesian American,2017-01-26,2017,1,1,January,4,Thursday,10,4,24,4.3,Yes,No,morethan 25,5
18349905,Kebab Xpress,India,Noida,North Indian Mughlai,2015-02-14,2015,2,1,February,6,Saturday,11,4,7.2,2.9,No,No,5 to 10,2
18383470,Ni Hao,India,Noida,Chinese,2010-02-01,2010,2,1,February,1,Monday,11,4,8.4,3,No,No,5 to 10,2
18361221,Pita Pit,India,Noida,Healthy Food Salad,2011-02-17,2011,2,1,February,4,Thursday,11,4,7.2,3.6,No,Yes,5 to 10,2
2329,Uncles,India,Noida,North Indian Mughlai Chinese,2014-02-13,2014,2,1,February,4,Thursday,11,4,7.2,3.4,No,Yes,5 to 10,2
18268724,The Saffron Boutique,India,Noida,North Indian Chinese,2014-02-26,2014,2,1,February,3,Wednesday,11,4,9.6,4,Yes,No,5 to 10,2
310875,Shree Rathnam,India,Noida,South Indian North Indian Chinese,2015-02-21,2015,2,1,February,6,Saturday,11,4,9.6,3.3,Yes,Yes,5 to 10,2
18258742,Sagar Dhaba,India,Noida,North Indian,2013-02-11,2013,2,1,February,1,Monday,11,4,4.2,1,No,No,lessthan 5,1
18425782,Crazy Noodles,India,Noida,Chinese Thai,2017-02-21,2017,2,1,February,2,Tuesday,11,4,13.2,1,No,Yes,10 to 15,3
18265705,MP Chole Tikki Wala,India,Noida,Street Food,2016-02-13,2016,2,1,February,6,Saturday,11,4,1.8,3,No,No,lessthan 5,1
18311928,Elixir Health Caf,India,Noida,Cafe Healthy Food Continental Italian Asian,2016-02-19,2016,2,1,February,5,Friday,11,4,9.6,3.7,Yes,Yes,5 to 10,2
18291234,Wow Momo,India,Noida,Chinese,2013-02-16,2013,2,1,February,6,Saturday,11,4,4.2,2.6,No,No,lessthan 5,1
18440171,The Beer Cafe,India,Noida,North Indian,2014-02-19,2014,2,1,February,3,Wednesday,11,4,15,1,No,No,10 to 15,3
18359322,Heavens Point,India,Noida,Fast Food,2016-02-20,2016,2,1,February,6,Saturday,11,4,1.2,3,No,No,lessthan 5,1
9836,Teasta,India,Noida,Fast Food Beverages,2013-02-11,2013,2,1,February,1,Monday,11,4,2.4,4.1,No,No,lessthan 5,1
6800,Chefs BarBeQue,India,Noida,North Indian Mughlai Chinese,2016-02-25,2016,2,1,February,4,Thursday,11,4,7.8,3.4,No,Yes,5 to 10,2
18449659,Sens Sational Xpress Kitchen,India,Noida,North Indian Mughlai,2013-02-18,2013,2,1,February,1,Monday,11,4,7.2,3,No,Yes,5 to 10,2
8084,Defence Bakery,India,Noida,Bakery Fast Food,2016-02-17,2016,2,1,February,3,Wednesday,11,4,1.8,3.4,No,No,lessthan 5,1
306551,Green Chick Chop,India,Noida,Raw Meats North Indian Fast Food,2013-02-18,2013,2,1,February,1,Monday,11,4,4.2,2.7,No,No,lessthan 5,1
18472676,Baked Cakes  Desserts,India,Noida,Bakery Desserts,2015-02-01,2015,2,1,February,7,Sunday,11,4,4.2,3.3,No,No,lessthan 5,1
18163927,Heavens Food Xprs,India,Noida,North Indian Mughlai Chinese,2010-02-25,2010,2,1,February,4,Thursday,11,4,7.2,1,No,No,5 to 10,2
18388008,Paco Meals,India,Noida,North Indian Chinese Fast Food,2017-02-27,2017,2,1,February,1,Monday,11,4,1.8,2.8,No,No,lessthan 5,1
309873,Lazzezs,India,Noida,North Indian Mughlai Chinese Raw Meats,2015-02-24,2015,2,1,February,2,Tuesday,11,4,7.2,2.9,No,No,5 to 10,2
18428215,Veer Jee,India,Noida,North Indian,2014-02-04,2014,2,1,February,2,Tuesday,11,4,3,1,No,No,lessthan 5,1
8077,Shree Ganesh M Cafe,India,Noida,South Indian,2017-02-04,2017,2,1,February,6,Saturday,11,4,1.8,3.1,No,No,lessthan 5,1
310755,Green Vally Chiiness Food,India,Noida,Chinese,2010-02-01,2010,2,1,February,1,Monday,11,4,3.6,1,No,No,lessthan 5,1
1844,Dominos Pizza,India,Noida,Pizza Fast Food,2018-02-07,2018,2,1,February,3,Wednesday,11,4,8.4,2.6,No,No,5 to 10,2
18423131,The Grill  76,India,Noida,North Indian Mughlai Chinese,2014-02-06,2014,2,1,February,4,Thursday,11,4,7.8,3.5,No,Yes,5 to 10,2
18313605,Breadman Cake Shop,India,Noida,Bakery,2013-02-13,2013,2,1,February,3,Wednesday,11,4,3.6,1,No,No,lessthan 5,1
18435288,Green Chick Chop,India,Noida,Raw Meats North Indian Fast Food,2014-02-01,2014,2,1,February,6,Saturday,11,4,4.2,1,No,No,lessthan 5,1
18435321,Meatwalecom,India,Noida,Raw Meats Fast Food,2016-02-04,2016,2,1,February,4,Thursday,11,4,3.6,1,No,No,lessthan 5,1
18431190,Vyanjan,India,Noida,North Indian,2015-02-22,2015,2,1,February,7,Sunday,11,4,3.6,1,No,No,lessthan 5,1
1726,Spice of India,India,Noida,Mughlai North Indian,2014-02-15,2014,2,1,February,6,Saturday,11,4,8.4,2.6,No,Yes,5 to 10,2
428,Sagar Ratna,India,Noida,South Indian North Indian Chinese,2013-02-15,2013,2,1,February,5,Friday,11,4,7.2,2.3,No,Yes,5 to 10,2
8888,Ristorante Prego,India,Noida,Italian,2014-02-12,2014,2,1,February,3,Wednesday,11,4,14.4,3.1,Yes,No,10 to 15,3
4530,The Coffee Bean  Tea Leaf,India,Noida,Cafe,2015-02-08,2015,2,1,February,7,Sunday,11,4,8.4,2.6,No,No,5 to 10,2
819,Lotus Garden,India,New Delhi,Chinese Japanese Thai,2012-01-12,2012,1,1,January,4,Thursday,10,4,24,3.2,Yes,No,morethan 25,5
309641,Knights Chaska,India,Noida,North Indian Chinese,2014-01-06,2014,1,1,January,1,Monday,10,4,9.6,2.9,Yes,No,5 to 10,2
18268722,Pizza Hut,India,Noida,Italian Pizza Fast Food,2011-01-24,2011,1,1,January,1,Monday,10,4,12,3.9,No,No,10 to 15,3
300605,Dunkin Donuts,India,Noida,Burger Desserts Fast Food,2017-01-08,2017,1,1,January,7,Sunday,10,4,7.2,3.7,No,Yes,5 to 10,2
310790,Kar C Lounge  Restaurant,India,Noida,Cafe North Indian Italian Chinese,2010-01-28,2010,1,1,January,4,Thursday,10,4,7.2,2.8,No,No,5 to 10,2
8152,Kolkata Roll Point,India,Noida,Fast Food,2011-01-08,2011,1,1,January,6,Saturday,10,4,1.2,2.8,No,No,lessthan 5,1
18361734,Baskin Robbins,India,Noida,Ice Cream,2016-01-17,2016,1,1,January,7,Sunday,10,4,3.6,1,No,Yes,lessthan 5,1
18427237,Grill Inn,India,Noida,Fast Food,2010-01-26,2010,1,1,January,2,Tuesday,10,4,3.6,1,No,Yes,lessthan 5,1
312287,Tandoori Junction,India,Noida,North Indian,2014-01-16,2014,1,1,January,4,Thursday,10,4,3.6,1,No,No,lessthan 5,1
18382371,Sadda Adda,India,Noida,Cafe,2017-01-13,2017,1,1,January,5,Friday,10,4,3.6,1,No,No,lessthan 5,1
18425747,Cafe Pitacos,India,Noida,Continental Mexican Mediterranean,2017-01-02,2017,1,1,January,1,Monday,10,4,7.2,3,No,Yes,5 to 10,2
5742,Mehfill,India,Noida,North Indian Chinese Mughlai,2010-01-26,2010,1,1,January,2,Tuesday,10,4,7.2,2.7,No,Yes,5 to 10,2
18219528,Chination,India,Noida,Chinese,2011-01-12,2011,1,1,January,3,Wednesday,10,4,8.4,1,No,No,5 to 10,2
4480,Dominos Pizza,India,Noida,Pizza Fast Food,2013-01-28,2013,1,1,January,1,Monday,10,4,8.4,2.1,No,No,5 to 10,2
3764,Kambojs,India,Noida,North Indian Mughlai Chinese,2012-01-24,2012,1,1,January,2,Tuesday,10,4,9.6,2.4,Yes,Yes,5 to 10,2
302518,Burgers Kitchen,India,Noida,Fast Food,2011-01-25,2011,1,1,January,2,Tuesday,10,4,4.2,2.8,No,No,lessthan 5,1
307888,Scrummy Bites,India,Noida,North Indian Chinese,2015-01-19,2015,1,1,January,1,Monday,10,4,4.2,3.1,No,Yes,lessthan 5,1
18340903,Aroma,India,Noida,South Indian North Indian Street Food,2013-01-13,2013,1,1,January,7,Sunday,10,4,3.6,3,No,No,lessthan 5,1
18371413,Casa Bake,India,Noida,Bakery,2013-01-21,2013,1,1,January,1,Monday,10,4,8.4,1,No,No,5 to 10,2
4518,Sagar Dhaba,India,Noida,North Indian,2017-01-24,2017,1,1,January,2,Tuesday,10,4,4.2,3.1,No,No,lessthan 5,1
18156287,Hurrys Paratha,India,Noida,North Indian,2013-01-24,2013,1,1,January,4,Thursday,10,4,2.4,3.5,No,Yes,lessthan 5,1
7986,Himalaya Momos  Roll,India,Noida,Chinese Fast Food,2016-01-27,2016,1,1,January,3,Wednesday,10,4,2.4,2.7,No,No,lessthan 5,1
457,Kambojs,India,Noida,North Indian Mughlai Chinese,2013-01-21,2013,1,1,January,1,Monday,10,4,9.6,2.8,Yes,Yes,5 to 10,2
18279437,Al Bake,India,Noida,Fast Food Chinese,2015-01-26,2015,1,1,January,1,Monday,10,4,5.4,3.7,No,Yes,5 to 10,2
18368024,Waffles and Crepes,India,Noida,Desserts Beverages,2017-01-24,2017,1,1,January,2,Tuesday,10,4,3,3.9,No,No,lessthan 5,1
18322612,Nawabi Mughlai Zaika,India,Noida,North Indian Mughlai,2016-01-03,2016,1,1,January,7,Sunday,10,4,6.6,3.2,No,Yes,5 to 10,2
310539,Krunchies,India,Noida,Fast Food,2011-01-26,2011,1,1,January,3,Wednesday,10,4,2.4,2.5,No,Yes,lessthan 5,1
18244257,Quick Grabs,India,Noida,North Indian Chinese,2018-01-23,2018,1,1,January,2,Tuesday,10,4,6.6,3.1,No,Yes,5 to 10,2
309155,Dominos Pizza,India,Noida,Pizza Fast Food,2016-01-03,2016,1,1,January,7,Sunday,10,4,8.4,2.3,No,No,5 to 10,2
18289230,Public Cafe,India,Noida,Fast Food Beverages,2015-01-28,2015,1,1,January,3,Wednesday,10,4,5.4,2.4,No,Yes,5 to 10,2
18332086,Flames of Tandoor,India,Noida,North Indian Mughlai,2013-01-02,2013,1,1,January,3,Wednesday,10,4,5.4,3.5,No,Yes,5 to 10,2
18398605,Biryani By Kilo,India,Noida,Biryani Mughlai,2010-01-08,2010,1,1,January,5,Friday,10,4,8.4,4.1,No,Yes,5 to 10,2
18332475,Second Home,India,Noida,Chinese North Indian,2014-01-21,2014,1,1,January,2,Tuesday,10,4,9.6,1,Yes,No,5 to 10,2
5698,Cafe Coffee Day,India,Noida,Cafe,2010-01-10,2010,1,1,January,7,Sunday,10,4,5.4,3,No,No,5 to 10,2
18285723,Chai Thela,India,Noida,Cafe,2015-01-26,2015,1,1,January,1,Monday,10,4,3,3.1,No,No,lessthan 5,1
18273567,Delhi Biryani Hut,India,Noida,Biryani Mughlai,2016-01-07,2016,1,1,January,4,Thursday,10,4,3.6,2.7,No,No,lessthan 5,1
308718,Frequent Bakes,India,Noida,Bakery Desserts Fast Food,2012-01-13,2012,1,1,January,5,Friday,10,4,4.2,2.5,No,Yes,lessthan 5,1
18423098,GreeNox,India,Noida,Fast Food Beverages,2015-01-20,2015,1,1,January,2,Tuesday,10,4,2.4,3.4,No,Yes,lessthan 5,1
18281973,Mithaas Sweets,India,Noida,North Indian Chinese South Indian Mithai,2015-01-17,2015,1,1,January,6,Saturday,10,4,7.8,2.7,No,Yes,5 to 10,2
18128867,The Chaiwalas,India,Noida,Cafe,2016-01-02,2016,1,1,January,6,Saturday,10,4,3.6,2.9,No,No,lessthan 5,1
18160567,The Hunger Cure,India,Noida,Fast Food North Indian,2013-01-11,2013,1,1,January,5,Friday,10,4,7.2,3,No,No,5 to 10,2
302308,RollsKing,India,Noida,Fast Food,2013-01-09,2013,1,1,January,3,Wednesday,10,4,3.6,3.8,No,No,lessthan 5,1
18378580,Subhoj,India,Noida,North Indian Biryani,2010-01-09,2010,1,1,January,6,Saturday,10,4,4.2,1,No,No,lessthan 5,1
312241,Hot Fries,India,Noida,Fast Food,2012-01-05,2012,1,1,January,4,Thursday,10,4,4.2,3,No,No,lessthan 5,1
303152,Legends Barbeques,India,Noida,North Indian Chinese Mediterranean Asian Continental,2018-01-20,2018,1,1,January,6,Saturday,10,4,15.6,3.9,No,No,15 to 20,4
523,Barista,India,Noida,Cafe,2012-01-06,2012,1,1,January,5,Friday,10,4,7.8,2.5,No,No,5 to 10,2
386,Dominos Pizza,India,Noida,Pizza Fast Food,2011-01-08,2011,1,1,January,6,Saturday,10,4,8.4,2.4,No,No,5 to 10,2
18272355,Pirates Of Grill,India,Noida,North Indian Continental Mughlai Asian,2018-01-25,2018,1,1,January,4,Thursday,10,4,21.6,3.9,No,No,morethan 25,5
18303688,Smaaash,India,Noida,North Indian Thai Continental,2012-01-27,2012,1,1,January,5,Friday,10,4,16.2,4,No,No,15 to 20,4
310167,Sufiaana,India,New Delhi,North Indian Mughlai Lebanese,2014-01-17,2014,1,1,January,5,Friday,10,4,24,3.8,Yes,Yes,morethan 25,5
311698,Green Chick Chop,India,Noida,Raw Meats North Indian Fast Food,2018-01-05,2018,1,1,January,5,Friday,10,4,4.2,2.6,No,Yes,lessthan 5,1
3154,Samarkand,India,Noida,North Indian Mughlai Chinese,2014-01-20,2014,1,1,January,1,Monday,10,4,18,3.3,Yes,Yes,15 to 20,4
18424581,The Feast Box,India,Noida,Chinese Thai Fast Food,2017-01-01,2017,1,1,January,7,Sunday,10,4,7.2,1,No,Yes,5 to 10,2
18421057,Imperfecto,India,Noida,Mediterranean Italian Continental Spanish North Indian,2014-01-02,2014,1,1,January,4,Thursday,10,4,21.6,3.4,Yes,No,morethan 25,5
18237319,Dirty Apron,India,New Delhi,European Asian,2013-01-24,2013,1,1,January,4,Thursday,10,4,24,4.3,Yes,Yes,morethan 25,5
18377927,Night Food Service,India,Noida,Fast Food North Indian Chinese,2012-01-01,2012,1,1,January,7,Sunday,10,4,4.2,3.8,No,No,lessthan 5,1
18331809,Serendipity Cafe,India,Noida,Cafe,2012-01-04,2012,1,1,January,3,Wednesday,10,4,3.6,1,No,No,lessthan 5,1
5685,Zaika Hindustani,India,Noida,Mughlai North Indian Chinese,2015-01-06,2015,1,1,January,2,Tuesday,10,4,7.2,2.7,No,No,5 to 10,2
8441,Tea Lounge  Jaypee Greens,India,Noida,Cafe,2012-01-11,2012,1,1,January,3,Wednesday,10,4,10.8,2.9,No,No,10 to 15,3
310067,Golden Chaat,India,Noida,Fast Food,2013-01-02,2013,1,1,January,3,Wednesday,10,4,1.2,1,No,No,lessthan 5,1
304496,Chip Chap Shahi Corner,India,Noida,North Indian,2013-01-10,2013,1,1,January,4,Thursday,10,4,2.4,2.9,No,No,lessthan 5,1
308670,Mothers Kitchen,India,Noida,North Indian,2016-01-04,2016,1,1,January,1,Monday,10,4,1.2,2.9,No,No,lessthan 5,1
4541,DVs Chinese Kitchen,India,Noida,Chinese,2017-01-04,2017,1,1,January,3,Wednesday,10,4,3.6,2.8,No,No,lessthan 5,1
310208,Kabab And Tadka,India,Noida,North Indian,2014-01-03,2014,1,1,January,5,Friday,10,4,7.2,2.5,No,Yes,5 to 10,2
18157400,Moti Mahal Delux Legendary Culinary,India,Noida,North Indian Mughlai,2016-01-21,2016,1,1,January,4,Thursday,10,4,10.8,3.6,No,Yes,10 to 15,3
18252385,Tadqa Tandoor Express,India,Noida,North Indian Mughlai,2016-01-05,2016,1,1,January,2,Tuesday,10,4,9,3.6,No,Yes,5 to 10,2
8074,Sahebs Restaurant,India,Noida,North Indian Chinese Mughlai Fast Food,2012-01-24,2012,1,1,January,2,Tuesday,10,4,6.6,2.7,No,No,5 to 10,2
18307266,Chaska By Taste,India,Noida,North Indian Chinese,2015-01-28,2015,1,1,January,3,Wednesday,10,4,7.2,2.9,No,No,5 to 10,2
18276998,Rolling Beans,India,Noida,North Indian,2010-01-03,2010,1,1,January,7,Sunday,10,4,2.4,2.8,No,Yes,lessthan 5,1
18358190,Cafe Coffee Day,India,Noida,Cafe,2017-01-25,2017,1,1,January,3,Wednesday,10,4,5.4,1,No,No,5 to 10,2
303371,Barbeque Nation,India,Noida,North Indian Chinese Mediterranean,2017-01-17,2017,1,1,January,2,Tuesday,10,4,19.2,4.3,No,No,15 to 20,4
18336506,Oh My Scoop,India,Noida,Ice Cream Beverages,2018-01-14,2018,1,1,January,7,Sunday,10,4,2.4,3.5,No,No,lessthan 5,1
3443,Fresh Food Factory,India,Noida,North Indian Chinese,2015-01-07,2015,1,1,January,3,Wednesday,10,4,3.6,3.9,No,No,lessthan 5,1
302501,Kavitas Restaurant,India,Noida,North Indian Mughlai Chinese,2014-01-14,2014,1,1,January,2,Tuesday,10,4,6.6,2.6,No,Yes,5 to 10,2
18275704,Burnout,India,Noida,Continental Mexican Italian,2017-01-10,2017,1,1,January,2,Tuesday,10,4,5.4,3.6,No,Yes,5 to 10,2
